,title,category,price,brand
1314,Able 3 in 1 Black 3ft Tangle Free Flat Noodle Micro USB Charging Kit fits Android Samsung Galaxy S3 Siii S4 S 4 active Galaxy Tab Reverb Note 2 Pantech HTC One LG Optimus Motorola HD Kindle (Blue),Wireless Phone Accessory,15.99,Able provider
1315,NFL San Diego Chargers Biggest Fan Redux Beanie,Sports,22.99,New Era
1316,"Anker® 25W 5-Port Desktop USB Charger with PowerIQ™ Technology for Smartphones, Tablets and Many Other Devices (White)",Wireless Phone Accessory,500,Anker
1317,"Anker® 40W 5-Port High Speed Desktop USB Charger with PowerIQ™ Technology for iPhone, iPad Air 2, Samsung Galaxy, Nexus, HTC, Nokia and More (Black)",Wireless Phone Accessory,65.99,Anker
1318,AmazonBasics 4.0 Amp Dual USB Car Charger for Apple and Android Devices (High Output),Wireless Phone Accessory,9.99,AmazonBasics
1319,"Anker® 2nd Gen Astro3 12800mAh 3-Port 4A Portable External Battery Charger with PowerIQ Technology for iPhone, iPad, Samsung, Nexus and More (Black)",Wireless Phone Accessory,500,Anker
1320,"KMASHI 10000mAh MP816 (2.1Amp+1Amp Output,2Amp Input Fast Charging) Dual USB Portable External Extended Battery Pack Power Bank Backup Charger For iPhone 5S 5C 5 4S 4 iPad Air Retina Mini Samsung Galaxy S5 I9600 Neo S4 I9500 I9190 S3 I9300 S3 I8190 S2 Note 3 N9000 Gear HTC Sensation One X S EVO 3D 4G DNA Thunderbolt Incredible Droid DNANexus 4 7 10 LG Optimus V Blackberry Z10 Z30 Q5 Q10 Bold Curve Torch Motorola Razr Maxx Bionic ATRIX Sony Xperia Z Z1 Nokia Lumia 1020 920 Google Glasses and other 5V Smartphones",Wireless Phone Accessory,500,KMASHI
1321,"RAVPower 3rd Gen Deluxe 15000mAh External Battery Portable Dual USB Charger 4.5A Output Power Bank. iSmart(tm) Broad Compatibility, Fast Charging, High Capacity, Ultra Compact. For iPhone 6 6 plus 5S 5C 5 4S, iPad Air mini (Apple 30pin and Lightning Cable Not Included), Galaxy S5 S4 S3, Note 3 2, Tab 4 3 2 Pro, Nexus, HTC One, One 2 (M8), LG G3, Nexus, MOTO X and More (Black)",Wireless Phone Accessory,114.99,RAVPower
1322,Able 3 in 1 Black 3ft Tangle Free Flat Noodle Micro USB Charging Kit fits Android Samsung Galaxy S3 Siii S4 S 4 active Galaxy Tab Reverb Note 2 Pantech HTC One LG Optimus Motorola HD Kindle (Green),Wireless Phone Accessory,15.99,Able provider
1323,Laptop AC Adapter/Power Supply/Charger+US Power Cord for Toshiba Satellite,Electronics,22.00,SIB
1324,"Anker 2nd Gen Astro Mini 3200mAh Lipstick-Sized Portable External Battery Charger with PowerIQ Technology for iPhone, Samsung, HTC and More (Silver)",Wireless Phone Accessory,19.99,Anker
1325,"Franklin Sports NFL San Diego Chargers Deluxe Youth Uniform Set, Medium",Sports,59.99,Franklin
1326,"No Spring Design - Premium Stainless Steel 2.4Amps / 12W Dual-Port USB Car Charger Designed for Apple iphone 6 plus 5 5s 5c and Android Devices £¨ Safety Hammer Funtion Available) - Compatible with Audi / BMW / Mercedes CLK320,DO NOT SUPPORT ALL CAR MODEL OF GM & Ford",Wireless Phone Accessory,39.99,Elivebuy
1327,New Era NFL 2014 On-Field Knit Hat (Chargers),Sports,24.90,New Era
1328,NFL San Diego Chargers Pillow Pet,Sports,29.99,Fabrique Innovations
1329,"4X Colorful 2in1 US Plug Wall Charger Adapter + Micro USB Data Sync Charger Cable Cord for Samsung Galaxy S2 S3 i9100 i9300 S5830(Hot Pink, Green, Yellow, Sky Blue)",Wireless Phone Accessory,99.99,ChineOn
1330,"Ambient Weather WR-112 Emergency Solar Hand Crank AM/FM/NOAA Weather Radio, Flashlight, Smart Phone Charger with Weather Alert, Siren",Misc.,60.00,Ambient Weather
1331,[Most Powerful Car Charger Ever]Omaker Intelligent 6.6A / 33W Premium Aluminum 3 USB Car Charger With Smart Sharing IC for each USB Port-tarnish(Hassle Free Replacement or Money back in three months),Wireless Phone Accessory,69.99,Omaker
1332,"Chromo Inc.® Portable Lipstick External Battery Charger Power Bank For: Apple iPhone 5, Samsung Galaxy S4, HTC One (M7) 2013, Blackberry Z10/Q10, Nokia Lumia, Moto X, Google Nexus and Most Other Smartphones - Hot Pink",Wireless Phone Accessory,79.99,Chromo Inc
1333,"Duck Brand 240547 San Diego Chargers NFL Team Logo Duct Tape, 1.88-Inch by 10 Yards, Single Roll",Tools & Home Improvement,9.99,Duck
1334,"External Battery, New Trent iCarrier 12000mAh Portable Dual USB Port External Battery Charger/Power Pack for Smartphones, iPhone 6, Iphone 6 Plus, S5, Nexus 6, Note 4, Tablets, iPad Air 2, iPad mini 3, and more (Now w/Micro-USB charge port)",Electronics,500,New Trent
1335,Amazon Kindle Fire 5ft USB to Micro-USB Cable (works with most Micro-USB Tablets),Accessory,9.99,Amazon
1336,"RAVPower® 3rd Gen Deluxe 13000mAh External Battery Portable Dual USB Charger 4.5A Output Power Bank. iSmart(tm) Broad Compatibility, Fast Charging, High Capacity, Ultra Compact. For iPhone 6 6 plus 5S 5C 5 4S, iPad Air mini (Apple 30pin and Lightning Cable Not Included), Galaxy S5 S4 S3, Note 3 2, Tab 4 3 2 Pro, Nexus, HTC One, One 2 (M8), LG G3, Nexus, MOTO X and More (Black)",Wireless Phone Accessory,99.99,RAVPower
1337,"[Apple MFI Certified] Walnut® Lighting to Usb Cable 4ft/1.2m with Ultra-Compact Connector Head for iphone 6 Plus 6 5s 5c 5, ipad Air 2, ipad Mini 3 , ipad 4th Gen, Ipod Touch 5th Gen, and Ipod Nano 7th Generation Charging and Syncing Compatible with IOS8 (Purple)",Wireless Phone Accessory,21.99,Walnut®
1338,"Poweradd™ 7W Foldable Solar Panel Portable Solar Charger for iPhones, Samsung Galaxy Phones, other Smartphones, GPS, Bluetooth Speakers, Gopro Cameras and More",Wireless Phone Accessory,500,Poweradd
1339,"Lumsing® 21W 4-Port 5V 4.2A USB Wall Charger Portable Travel Charger for Apple: iPhone 6 Plus 5S 5C 5 4S 4 3GS; iPad 4, iPad Air 2, the New iPad, iPad Mini; Samsung Galaxy S4, S3, S2, Note 2, Note 3, HTC One, Evo, Droid Dna, Motorola Atrix, Droid, Google Glass, Nexus 4, LG Optimus and Other USB-charged Devices (Blue)",Wireless Phone Accessory,500,Lumsing
1340,"[Smart Port] Maxboost 4.4A/22W Dual Port USB Car Charger -[Black/Black]Portable Fast External Battery Pack Charger compatible to iPhone 6 Plus, iPhone 6, iPhone 5S / 5 / 5C / 4S / 4, Samsung Galaxy Note 4 / 3 / 2 , Samsung Galaxy S6 / S5 / S4 / S3 / Tab 4 3 2 7.0 8.0 10.1 / S 8.4 10.5, LG Optimus G3 / G2 / G Flex / G Pro 2, HTC One M8 Eye / M7 /M4, Nexus 6 / 5 / 4 /7/8, iPad Air 4/3/2, iPad Mini 3 2 Retina, iPod Touch, Xperia Z3 Z2 [a.k.a Extended Backup Power Juick Bank Charging Cable Car Case]",Wireless Phone Accessory,19.99,Maxboost
1341,MagicShield 10 Feet Cable USB Charger Sync Cord for for iPhone 6 Plus iPhone6 5 5C 5S iPad Mini iPad Air - Hot Pink,Wireless Phone Accessory,29.99,MagicShield
1342,NFL San Diego Chargers Dangle Earrings,Sports,12.99,"Siskiyou Gifts Co, Inc."
1343,Shake Battery Charger,App,0.00,Grupo Ceysa
1344,Original Apple Home Charger Adapter + Usb Cable for Iphone 5 5s 5c 100% Authentic,Wireless Phone Accessory,500,Apple
1345,San Diego Chargers Wrist Watch - Men's,Misc.,500,Game Time
1346,"NFL San Diego Chargers Clean Up Adjustable Hat, Navy, One Size Fits All Fits All",Sports,19.99,'47 Brand
1347,Apple Wall Charger + 8 Pin Data Sync Cable for Apple Iphone 5 5c 5s 6,Wireless Phone Accessory,49.99,Apple
1348,BBE Supa Charger 8 Output High Performance Power Supply,Electronics,209.00,BBE Sound
1349,,Wireless Phone Accessory,500,Generic
1350,3 in 1 Universal USB Charger Cables for Iphone/samsung/htc and Others,,500,
1351,"Anker® 2nd Gen Astro E4 13000mAh External Battery Portable Dual USB Charger Power Bank. PowerIQ™ Broad Compatibility, Fast Charging, High Capacity, Ultra Compact. For iPhone 6 Plus 5S 5C 5 4S, iPad Air 2 mini 3, Galaxy S5 S4 S3, Note 3 4, Tab 4 3 2 Pro, Nexus, HTC One, One 2 (M8), LG G3, Nexus, MOTO X and More (Black)",Electronics,89.99,Anker
1352,NFL: History of the San Diego Chargers,DVD,19.97,Warner
1353,NFL Leather Wallet - San Diego Chargers - Black,Misc.,19.95,Rico
1354,NEW E USB Cable charger Electronic charger for battery 420 wire ego USA,,19.99,
1355,[New Version] VicTsing® 180° Fish-Eye Lens+Wide Angle Lens+Micro Lens 3-in-1 Magnetic Easy-Use Camera Lens Kits (Black) for iPhone 5 5C 5S 4S 4 3GS iPad mini iPad 4 3 2 Samsung Galaxy S4 S3 S2 Note 3 2 1 Sony Xperia L36h L36i HTC ONE Phones with Flat Camera (Wide Angle Lens and Macro Lens are connected together),Wireless Phone Accessory,29.99,VicTsing
1356,Apple Iphone 5 Sweat-proof Neoprene Armband Case W/ Velcro Closure - Hot Pink,Wireless Phone Accessory,500,KarenDeals
1357,"★ The Ultimate Bundle for iPhone 5/5S ★- 7 in 1 Accessory Kit - White - MFI Apple-Certified - Gift Packaging Includes: 3ft Apple Certified Lightning Cable, Wall Charger, Car Charger, 3.5mm Earbuds Headset with Remote and Mic, Clear HD Screen Protector w/ Cleaning Cloth, TPU Case, Stylus",Wireless Phone Accessory,49.99,STG Innovations
1358,"iGeek Charging - Elivebuy® For iPhone 5 5s Battery Charging Case, Rechargeable Extended Protective Battery Case for iPhone 5 5s - 1300mAh (Black)",Wireless Phone Accessory,59.99,Elivebuy
1359,VicTsing® 3.5mm In-car Wireless FM Transmitter Radio Adapter for iPhone 5S 5C 5 5G 4S 4 3GS 3G ipod Samsung Galaxsy S4 S3 Note 3 HTC One M7 / Mini with Car Charger,Wireless Phone Accessory,19.99,VicTsing
1360,Home Button Sticker (300pcs),Wireless Phone Accessory,500,Evermarket
1361,"Multi-functional mobile phone Holder / Mount / Clip / Buckle Socket Hands Free on Car Steering Wheel - Providing Better View Access to Your Phone (max screen size 4.8inch) for iPhone 5/5G/ 4/4S,HTC, Samsung Galaxy, PDA and Smart Cellphones",Wireless Phone Accessory,2.86,KingMas
1362,"Iphone 4s, 4, 3gs, 3g Bundle Accessory Pack",Wireless Phone Accessory,500,Generic
1363,"Lightning Cable, i-Blason 6 Feet (1.8m) Apple MFI Certified Lightning to USB Heavy Duty Cable for iPhone 6, iPhone 6 Plus, iPhone 5S, iPhone 5C, iPhone 5, iPad Air, iPad Mini 3, iPad Air 2, iPad Mini Retina Display, iPad Mini 2, iPad Mini, iPod 5th Generation, iPod Nano 7th Generation (White)",Wireless Phone Accessory,29.99,i-Blason
1364,CamKix iPhone 5 Camera Lens Kit - 8x Telephoto Lens / Mini Tripod / Universal Phone Holder / Hard Case for Apple iPhone 5 (Black),Camera,44.99,CamKix®
1365,8 pin to 30 pin White Adapter For Apple iPhone 5s/5c/5 4 4S iPod iPad by 20Tech (5 Pack),Wireless Phone Accessory,29.95,HTG
1366,"Poweradd™ Ultra Slim 2600mAh with Flashlight Portable Charger External Battery Pack Power Bank for iPhone 6 Plus 5S 5C 5 4S 4, iPod (Apple Adapters Not Included), Samsung Galaxy S5 S4 S3 S2, Note 4, Note 3, HTC One, LG G3 Most Android Smart Phones and More Other USB-Charged Devices (white-purple)",Wireless Phone Accessory,500,Poweradd
1367,For iPhone 6 Case - Bear Motion for iPhone 6 4.7 - Premium PC-TPU Back Cover Case for iPhone 6 with 4.7 inch Screen (Gray),Wireless Phone Accessory,19.99,Bear Motion
1368,Belkin Charge and Sync Dock with Lightning Cable Connector for iPhone 5 / 5S and iPod touch 5th Generation (Silver),Wireless Phone Accessory,34.99,Belkin
1369,"Best Running Armband for iPhone5 , 5S , 5c , 4 , 4S , 3GS and iPod 5 Touch (Black)",Wireless Phone Accessory,34.00,i2 Gear
1370,"iPhone 4 / 4S Anti-Glare, Anti-Scratch, Anti-Fingerprint - Matte Finishing Screen Protector",Wireless Phone Accessory,4.11,Generic
1371,"EEEKit 6in1 Kit for iPhone 6/iPhone 6 Plus iPhone 5S/5C/5/4S Samsung Galaxy S5/S4/S3 Samsung Galaxy Note 4/3/2 LG G3/G2 HTC One M8/M7 Google Nexus 4/5 Sony Xperia Z1/Z2 Motorala Moto X/G Cell Phone,Extendable Handheld Monopod for Compact Camera + Adjustable Smartphone Adapter Phone Holder + Retractable Rotating Tripod Stand Mount Holder+ WirelessBluetooth Remote Camera Shutter Release Control + Fish Eye Lens + Wide Angle Lens + Macro Lens + EEEKit Pouch (Black)",Wireless Phone Accessory,500,EEEKit
1372,"iPhone 6 Cable, [Apple MFi Certified] i-Blason® Lightning Cable [Heavy Duty] 6ft / 1.8m for iPhone 6 Plus / Air /5s / 5c / 5, iPad Air / Air 2 /mini / mini with Retina Display, iPad Mini 3, iPad 4th generation, iPod 5th generation, + iPod nano 7th generation (Black)",Wireless Phone Accessory,29.99,i-Blason
1373,"6 pcs (whole set) StarBucks Frappuccino, Milk Cell Phone Charm 3.5mm Anti Dust Earphone Jack Plug iphone 4 4S",Wireless Phone Accessory,500,Waterwood
1374,VicTsing Magnetic Detachable Fish-Eye Lens Wide Angle Micro Lens 3-in-1 Kits Black for iphone 5 5C 5S 4S 4 3GS ipad mini ipad 4 3 2 Samsung Galaxy S4 S3 S2 Note 3 2 1 Sony Xperia L36h L36i HTC ONE Smartphones with flat camera,Wireless Phone Accessory,19.99,VicTsing
1375,EnGive Anti-slip Sports Armband for iPhone 6 4.7 inch Size (Black),Wireless Phone Accessory,14.99,ENGIVE
1376,"LimoStudio 21"" Self Portrait Camera Monopod Extender and Monopod Stand Holder for I phone 3g/4/5/5s and I pad, AGG1217",Electronics,39.93,LimoStudio
1377,"iOttie HLCRIO102 One Touch Windshield Dashboard Car Mount Holder for iPhone 6 (4.7) /5s/5c/4s, Galaxy S4/S3/S2, HTC One - Retail Packaging - Black",Wireless Phone Accessory,24.99,iOttie
1378,Luminous Style Glowing Hard Bumper Skin Back Case Cover For iPhone 5 5G 5th Pink,Wireless Phone Accessory,20.98,Generic
1379,Talk Dock Mobile Device Handset and Charging Cradle Black,Wireless Phone Accessory,29.99,GTI
1380,"iKross 4-in-1 Universal Windshield / Dashboard / Sun Visor / Air Vent Car Mount Holder Kit - Black For iPhone 6 / 6 Plus / 5s, LG G3, G2, Motorola Moto E, Moto X, Moto G Droid Mini, Droid Maxx, Samsung Galaxy S5 S V, Galaxy Note Edge / 4 / 3 and more",Electronics,49.99,iKross
1381,Duracell Powermat 24-Hour Power System for iPhone 4/4s - Black,Wireless Phone Accessory,99.99,Duracell Powermat
1382,"[Apple MFI Certified] Walnut® Lighting to Usb Cable 4ft/1.2m with Ultra-compact Connector Head for iphone 6 Plus 6 5s 5c 5, Ipad Air 2 ,ipad Mini 3, Ipad 4th Gen, Ipod Touch 5th Gen, and Ipod Nano 7th Generation Charging and Syncing Compatible with IOS 8 (Pulpre)",Personal Computers,21.99,Walnut®
1383,Koomus Aero Air Vent Universal Smartphone Car Mount Holder Cradle for iPhone 6 6+ 5 5S 5C 4 4S Samsung Galaxy S5 S4 S3 Note 4 3 and all Smartphones (Black),Wireless Phone Accessory,29.99,Koomus
1384,Columbia River Knife and Tool iNOX4SX iNoxCase 360 Stainless Steel iPhone 4 and 4S Case Brused Stainless,Tools & Home Improvement,69.99,Columbia River Knife & Tool
1385,Extra Long 3m/10ft for iPhone 5s/5c/5 by HTG (TM) White 8 Pin USB Sync+charger Data Cable Cord Data for Iphone Ipod Touch 5th New (3 Pack),Wireless Phone Accessory,19.95,HTG
1386,"[Apple MFi Certified] i-Blason® Lightning to USB Cable [Heavy Duty] 3ft / 0.9m for iPhone 6 /5s / 5c / 5 / Plus / + iPad Air / Air 2 / mini / mini with Retina Display, iPad 4th generation, iPod 5th generation, and iPod nano 7th generation (White)",Wireless Phone Accessory,29.99,i-Blason
1387,MegaGear 60x Magnify Microscope with LED Light with MegaGear pouch case for iPhone 5,Wireless Phone Accessory,39.99,Mega Brands
1388,"Volmate® 6.6A / 33W Portable Travel Charger Rapid 3 USB Ports Car Charger w/ Smart Sharing IC For iPhone 6 5 5S 5C 4 4S, iPad 4 3 2, iPad mini, iPad air, iPad Mini Retina, iPad touch, iPod Nano; Samsung Galaxy S5, S4, S3, S2, Note 4 3, 2, Tab S 4, 3, 2 7.0 8.0 10.1; All New HTC One M8 M7 M4, Mini 2; LG Optimus G3 G2, Flex, G2 Mini, G Pro 2, G Pad 7.0 8.0 8.3 10.1; Google Nexus 5 4 7 8 FHD 2; Motorola; Nokia; Kindle Fire HD, PSP Other Android Smartphone/Tablets Apple MFI Certified(Black+Red)",Wireless Phone Accessory,59.98,Volmate
1389,iSee Case Pink Gel Slim TPU Protective Cover Case Built in Screen Protector for Apple iPhone 5C,Wireless Phone Accessory,20.98,Generic
1390,iSee Case Black Gel Slim TPU Protective Cover Case Built in Screen Protector for Apple iPhone 5C,Wireless Phone Accessory,20.99,Generic
1391,Black Charging Dock Cradle for Apple iPhone 4 with audio output,Wireless Phone Accessory,8.99,A-Sonic
1392,"Volmate® 6.6A / 33W Portable Travel Charger Rapid 3 USB Ports Car Charger w/ Smart Sharing IC For iPhone 6 5 5S 5C 4 4S, iPad 4 3 2, iPad mini, iPad air, iPad Mini Retina, iPad touch, iPod Nano; Samsung Galaxy S5, S4, S3, S2, Note 4 3, 2, Tab S 4, 3, 2 7.0 8.0 10.1; All New HTC One M8 M7 M4, Mini 2; LG Optimus G3 G2, Flex, G2 Mini, G Pro 2, G Pad 7.0 8.0 8.3 10.1; Google Nexus 5 4 7 8 FHD 2; Motorola; Nokia; Kindle Fire HD, PSP Other Android Smartphone/Tablets Apple MFI Certified(Black+Sliver)",Wireless Phone Accessory,59.98,Volmate
1393,"Importer520 Universal 4 Port Wall USB Travel Home to AC Power Adapter 2.1 Amp Charger For Nokia Mural 6750; iPhone 6 , 6 Plus , 5s, 5c, 5, 4s, 4; iPad 5, Air, Mini; Samsung Galaxy S5 ACTIVE, S4, S3, S2, Note 4 3, 2; Google Nexus 4, 5, 7, 10; Motorola Droid Razr Maxx Moto X; HTC One X V S M8/ACE M7 M4,Mini; LG G2 G3 G Flex,G Pro 2,G Pad; Nokia Lumia 920 1020 1520 2520; Sony Xperia Z2;PS 4; Bluetooth Speakers & Headsets; External Battery Packs and Other Android Phone/Tablets - White",Wireless Phone Accessory,500,Importer520
1394,"RAVPower® 2nd Gen Mini 3000mAh Ultra-Compact Portable Charger Lipstick-Sized External Battery Power Bank for iPhone 6 5s 5c 5 4S, Galaxy S5 S4 S3 Note 3, 4, Nexus 4, HTC One M8, Nokia Lumia 520, 1020 and Other Smartphones (Black)",Wireless Phone Accessory,49.99,RAVPower
1395,"Anker 2nd Gen Astro 6400mAh Portable External Battery Charger with PowerIQ Technology for iPhone, iPad, Samsung Galaxy, Nexus and More (Black)",Wireless Phone Accessory,25.99,Anker
1396,"niceEshop 2 Pack Gray Cheese Tabby Cat Universal 3.5mm Anti Dust Earphone Jack Plug Cap for iPhone4/4S/5,iPod,iPad,HTC,Samsung",Wireless Phone Accessory,500,niceEshop
1397,JOTO iPhone 6 Plus 5.5 Tempered Glass Screen Protector - iPhone 6 Plus 0.33 mm Rounded Edge Tempered Glass Screen Protector Film Guard for Apple iPhone 6 Plus 5.5 inch (1 Pack),Wireless Phone Accessory,24.99,JOTO
1398,"Lightning 8 pin to 30 pin Cable Adapter with Audio Cable for iPhone 6/ 6 Plus / 5 / 5S / 5C, iPad Air, ipad mini - 3pack (White)",,500,Qable Powerz(TM)
1399,"Lightning Cable, i-Blason 3 Feet (0.9m) Apple MFI Certified Lightning to USB Heavy Duty Cable for iPhone 6, iPhone 6 Plus, iPhone 5S, iPhone 5C, iPhone 5, iPad Air, iPad Mini 3, iPad Air 2, iPad Mini Retina Display, iPad Mini 2, iPad Mini, iPod 5th Generation, iPod Nano 7th Generation (Black)",Wireless Phone Accessory,29.99,i-Blason
1400,Amazon Kindle 9W PowerFast Adapter for Accelerated Charging,Accessory,19.99,Amazon
1401,"High Quality Flexible Air Vent for Apple iphone 5, 5C, 5S, 6, 6 Plus and Samsung Galaxy S4, Galaxy S5, Note 3, Note 4 w/ Cushioned Cradle Car Mount Holder (use with or without skin or rugged case) - Revised Version",Wireless Phone Accessory,19.95,Digital
1402,"[Certified by Apple - Lifetime Warranty] Roker® Lightning USB Cable for Apple iPhone 5 / 5C / 5S, iPad Air, iPad mini, iPod Nano (7th generation) iPod touch (5th Generation) Charging and Syncing Compatible with iOS7 - Fits All Aftermarket Cases and All USB Car Charger",Personal Computers,49.99,ROKER
1403,Belkin Retractable Auxiliary Cable for iPod and iPhone,Electronics,24.99,Belkin
1404,"eForCity® Leather Case with Wallet Compatible with Apple® iPhone® 5 / 5S, Black",Wireless Phone Accessory,39.99,eForCity
1405,"VideoSecu Tilt TV Wall Mount Bracket for Most 23""- 65"" LCD LED Plasma TV Flat Panel Screen with VESA 200x100 to 600x400mm, Load Capacity 165lbs, 15 Degree Tilt up or down - Bonus 10 ft HDMI Cable and Magnetic Bubble Level MF608B BBM",Electronics,125.00,VideoSecu
1406,GoPro NVG Mount,Electronics,29.99,GoPro
1407,GoPro Helmet Front Mount,Electronics,12.99,GoPro
1408,"iKross 2-in-1 Tablet & Cellphone Adjustable Swing Long Arm Cup Mount Holder Car Kit For iPad Air 5, iPad Mini with Retina Display, iPad 4 3 2, iPad Mini, iPhone 6 / 6 Plus / 5 / 5C / 5S; Samsung Galaxy Tab S, Tab 4, Tab 3, Tab 2, Note 10.1, Note 8, Galaxy S5 S4 S3, Note Edge 4 3 2, Galaxy Mega and More Cellphone Tablet",Wireless Phone Accessory,69.99,iKross
